,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
378,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0379,Machining_Date,2024-05-15
379,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0380,Machining_Date,2024-05-15
380,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0381,Machining_Date,2024-05-15
381,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0382,Machining_Date,2024-05-15
382,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0383,Machining_Date,2024-05-15
383,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0384,Machining_Date,2024-05-15
384,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0385,Machining_Date,2024-05-15
385,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0386,Machining_Date,2024-05-15
386,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0387,Machining_Date,2024-05-15
387,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0388,Machining_Date,2024-05-15
388,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0389,Machining_Date,2024-05-15
389,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0390,Machining_Date,2024-05-15
390,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0391,Machining_Date,2024-05-15
391,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0392,Machining_Date,2024-05-15
392,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0393,Machining_Date,2024-05-15
393,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0394,Machining_Date,2024-05-15
394,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0395,Machining_Date,2024-05-15
395,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0396,Machining_Date,2024-05-15
396,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0397,Machining_Date,2024-05-15
397,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0398,Machining_Date,2024-05-15
398,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0399,Machining_Date,2024-05-15
399,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0400,Machining_Date,2024-05-15
400,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bn,PART_NUMBER,CB1-0401,Machining_Date,2024-05-15
401,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0402,Machining_Date,2024-05-16
402,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0403,Machining_Date,2024-05-16
403,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0404,Machining_Date,2024-05-16
404,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0405,Machining_Date,2024-05-16
405,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0406,Machining_Date,2024-05-16
406,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0407,Machining_Date,2024-05-16
407,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0408,Machining_Date,2024-05-16
408,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0409,Machining_Date,2024-05-16
409,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0410,Machining_Date,2024-05-16
410,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0411,Machining_Date,2024-05-16
411,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0412,Machining_Date,2024-05-16
412,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0413,Machining_Date,2024-05-16
413,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0414,Machining_Date,2024-05-16
414,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0415,Machining_Date,2024-05-16
415,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0416,Machining_Date,2024-05-16
416,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0417,Machining_Date,2024-05-16
417,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0418,Machining_Date,2024-05-16
418,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0419,Machining_Date,2024-05-16
419,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0420,Machining_Date,2024-05-16
420,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0421,Machining_Date,2024-05-16
421,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0422,Machining_Date,2024-05-16
422,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0423,Machining_Date,2024-05-16
423,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0424,Machining_Date,2024-05-16
424,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0425,Machining_Date,2024-05-16
425,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0426,Machining_Date,2024-05-16
426,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0427,Machining_Date,2024-05-16
427,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0428,Machining_Date,2024-05-16
428,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0429,Machining_Date,2024-05-16
429,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0430,Machining_Date,2024-05-16
430,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0431,Machining_Date,2024-05-16
431,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0432,Machining_Date,2024-05-16
432,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0433,Machining_Date,2024-05-16
433,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0434,Machining_Date,2024-05-16
434,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0435,Machining_Date,2024-05-16
435,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0436,Machining_Date,2024-05-16
436,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0437,Machining_Date,2024-05-16
437,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0438,Machining_Date,2024-05-16
438,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0439,Machining_Date,2024-05-16
439,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0440,Machining_Date,2024-05-16
440,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0441,Machining_Date,2024-05-16
441,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0442,Machining_Date,2024-05-16
442,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0443,Machining_Date,2024-05-16
443,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0444,Machining_Date,2024-05-16
444,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0445,Machining_Date,2024-05-16
445,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0446,Machining_Date,2024-05-16
446,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0447,Machining_Date,2024-05-16
447,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0448,Machining_Date,2024-05-16
448,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0449,Machining_Date,2024-05-16
449,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0450,Machining_Date,2024-05-16
450,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0451,Machining_Date,2024-05-16
451,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bo,PART_NUMBER,CB1-0452,Machining_Date,2024-05-16
452,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0453,Machining_Date,2024-05-17
453,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0454,Machining_Date,2024-05-17
454,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0455,Machining_Date,2024-05-17
455,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0456,Machining_Date,2024-05-17
456,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0457,Machining_Date,2024-05-17
457,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0458,Machining_Date,2024-05-17
458,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0459,Machining_Date,2024-05-17
459,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0460,Machining_Date,2024-05-17
460,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0461,Machining_Date,2024-05-17
461,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0462,Machining_Date,2024-05-17
462,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0463,Machining_Date,2024-05-17
463,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0464,Machining_Date,2024-05-17
464,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0465,Machining_Date,2024-05-17
465,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0466,Machining_Date,2024-05-17
466,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0467,Machining_Date,2024-05-17
467,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0468,Machining_Date,2024-05-17
468,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0469,Machining_Date,2024-05-17
469,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0470,Machining_Date,2024-05-17
470,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0471,Machining_Date,2024-05-17
471,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0472,Machining_Date,2024-05-17
472,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0473,Machining_Date,2024-05-17
473,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0474,Machining_Date,2024-05-17
474,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0475,Machining_Date,2024-05-17
475,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0476,Machining_Date,2024-05-17
476,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0477,Machining_Date,2024-05-17
477,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0478,Machining_Date,2024-05-17
478,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0479,Machining_Date,2024-05-17
479,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0480,Machining_Date,2024-05-21
480,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0481,Machining_Date,2024-05-21
481,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0482,Machining_Date,2024-05-21
482,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0483,Machining_Date,2024-05-21
483,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0484,Machining_Date,2024-05-21
484,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0485,Machining_Date,2024-05-21
485,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0486,Machining_Date,2024-05-21
486,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0487,Machining_Date,2024-05-21
487,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0488,Machining_Date,2024-05-21
488,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0489,Machining_Date,2024-05-21
489,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0490,Machining_Date,2024-05-21
490,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0491,Machining_Date,2024-05-21
491,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0492,Machining_Date,2024-05-21
492,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0493,Machining_Date,2024-05-21
493,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0494,Machining_Date,2024-05-21
494,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0495,Machining_Date,2024-05-21
495,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0496,Machining_Date,2024-05-21
496,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0497,Machining_Date,2024-05-21
497,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0498,Machining_Date,2024-05-21
498,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,24/01/2024/bp,PART_NUMBER,CB1-0499,Machining_Date,2024-05-21
499,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0500,Machining_Date,2024-05-27
500,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0501,Machining_Date,2024-05-27
501,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0502,Machining_Date,2024-05-27
502,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0503,Machining_Date,2024-05-27
503,P,PB,BONN,OB_COOLING_BLOCK,OB_COOLING_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aa,PART_NUMBER,CB1-0504,Machining_Date,2024-05-27
