,component,componentType,stage,testType,date,runNumber,passed,problems,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,result1_key,result1_value
368,20UPBBC0000369,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
369,20UPBBC0000370,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.11
370,20UPBBC0000371,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
371,20UPBBC0000372,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
372,20UPBBC0000373,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
373,20UPBBC0000374,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.09
374,20UPBBC0000375,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
375,20UPBBC0000376,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
376,20UPBBC0000377,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
377,20UPBBC0000378,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
378,20UPBBC0000379,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
379,20UPBBC0000380,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
380,20UPBBC0000381,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
381,20UPBBC0000382,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
382,20UPBBC0000383,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
383,20UPBBC0000384,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
384,20UPBBC0000385,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
385,20UPBBC0000386,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
386,20UPBBC0000387,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.12
387,20UPBBC0000388,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
388,20UPBBC0000389,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
389,20UPBBC0000390,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
390,20UPBBC0000391,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
391,20UPBBC0000392,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
392,20UPBBC0000393,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
393,20UPBBC0000394,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
394,20UPBBC0000395,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
395,20UPBBC0000396,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.12
396,20UPBBC0000397,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
397,20UPBBC0000398,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
398,20UPBBC0000399,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
399,20UPBBC0000400,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
400,20UPBBC0000401,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
401,20UPBBC0000402,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
402,20UPBBC0000403,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
403,20UPBBC0000404,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
404,20UPBBC0000405,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
405,20UPBBC0000406,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
406,20UPBBC0000407,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
407,20UPBBC0000408,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
408,20UPBBC0000409,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.06
409,20UPBBC0000410,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
410,20UPBBC0000411,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
411,20UPBBC0000412,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
412,20UPBBC0000413,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
413,20UPBBC0000414,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
414,20UPBBC0000415,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
415,20UPBBC0000416,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
416,20UPBBC0000417,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
417,20UPBBC0000418,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
418,20UPBBC0000419,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
419,20UPBBC0000420,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
420,20UPBBC0000421,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
421,20UPBBC0000422,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
422,20UPBBC0000423,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
423,20UPBBC0000424,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
424,20UPBBC0000425,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
425,20UPBBC0000426,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
426,20UPBBC0000427,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
427,20UPBBC0000428,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
428,20UPBBC0000429,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
429,20UPBBC0000430,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
430,20UPBBC0000431,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
431,20UPBBC0000432,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
432,20UPBBC0000433,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
433,20UPBBC0000434,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
434,20UPBBC0000435,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
435,20UPBBC0000436,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
436,20UPBBC0000437,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
437,20UPBBC0000438,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
438,20UPBBC0000439,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
439,20UPBBC0000440,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
440,20UPBBC0000441,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
441,20UPBBC0000442,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
442,20UPBBC0000443,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
443,20UPBBC0000444,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
444,20UPBBC0000445,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
445,20UPBBC0000446,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
446,20UPBBC0000447,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
447,20UPBBC0000448,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
448,20UPBBC0000449,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
449,20UPBBC0000450,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
450,20UPBBC0000451,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
451,20UPBBC0000452,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
452,20UPBBC0000453,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
453,20UPBBC0000454,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
454,20UPBBC0000455,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
455,20UPBBC0000456,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
456,20UPBBC0000457,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
457,20UPBBC0000458,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
458,20UPBBC0000459,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
459,20UPBBC0000460,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
460,20UPBBC0000461,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
461,20UPBBC0000462,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
462,20UPBBC0000463,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
463,20UPBBC0000464,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
464,20UPBBC0000465,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
465,20UPBBC0000466,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
466,20UPBBC0000467,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
467,20UPBBC0000468,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
468,20UPBBC0000469,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
469,20UPBBC0000470,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
470,20UPBBC0000471,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
471,20UPBBC0000472,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
472,20UPBBC0000473,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
473,20UPBBC0000474,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
474,20UPBBC0000475,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
475,20UPBBC0000476,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
476,20UPBBC0000477,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,2.14
477,20UPBBC0000478,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
478,20UPBBC0000479,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
479,20UPBBC0000480,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
480,20UPBBC0000481,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
481,20UPBBC0000482,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
482,20UPBBC0000483,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
483,20UPBBC0000484,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
484,20UPBBC0000485,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
485,20UPBBC0000486,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
486,20UPBBC0000487,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
487,20UPBBC0000488,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
488,20UPBBC0000489,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
489,20UPBBC0000490,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
490,20UPBBC0000491,OB_BARE_MODULE_CELL,QC,Thermal_cycling,01/01/1900,1.0,True,false,Test_Date,01/01/1900,Test_Temperature,3.0,Test_Power,11.710000000000004,Apparent_Thermal_Impedance,0.0
