,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value,property4_key,property4_value,property5_key,property5_value
318,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0319,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,9
319,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0320,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,10
320,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0321,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,1
321,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0322,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,2
322,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0323,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,3
323,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0324,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,4
324,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0325,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,5
325,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0326,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,6
326,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0327,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,7
327,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0328,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,8
328,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0329,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,9
329,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0330,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,10
330,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0331,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,1
331,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0332,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,2
332,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0333,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,3
333,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0334,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,4
334,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0335,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,5
335,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0336,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,6
336,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0337,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,7
337,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0338,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,8
338,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0339,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,9
339,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0340,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,10
340,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0341,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,1
341,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0342,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,2
342,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0343,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,3
343,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0344,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,4
344,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0345,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,5
345,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0346,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,6
346,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0347,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,7
347,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0348,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,8
348,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0349,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,9
349,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0350,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-03,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,10
350,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0351,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,1
351,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0352,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,2
352,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0353,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,3
353,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0354,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,4
354,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0355,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,5
355,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0356,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,6
356,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0357,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,7
357,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0358,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,8
358,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0359,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,9
359,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0360,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,10
360,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0361,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,1
361,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0362,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,2
362,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0363,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,3
363,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0364,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,4
364,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0365,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,5
365,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0366,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,6
366,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0367,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,7
367,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0368,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,8
368,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0369,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,9
369,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0370,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,10
370,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0371,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,1
371,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0372,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,2
372,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0373,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,3
373,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0374,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,4
374,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0375,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,5
375,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0376,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,6
376,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0377,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,7
377,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0378,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,8
378,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0379,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,9
379,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0380,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,C,ASSEMBLY_TOOL_POSITION,10
380,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0381,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,1
381,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0382,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,2
382,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0383,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,3
383,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0384,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,4
384,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0385,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,5
385,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0386,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,6
386,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0387,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,7
387,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0388,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,8
388,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0389,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,9
389,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0390,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,D,ASSEMBLY_TOOL_POSITION,10
390,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0391,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,1
391,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0392,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,2
392,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0393,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,3
393,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0394,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,4
394,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0395,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,5
395,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0396,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,6
396,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0397,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,7
397,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0398,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,8
398,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0399,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,9
399,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0400,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,E ,ASSEMBLY_TOOL_POSITION,10
400,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0401,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,1
401,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0402,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,2
402,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0403,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,3
403,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0404,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,4
404,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0405,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,5
405,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0406,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,6
406,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0407,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,7
407,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0408,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,8
408,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0409,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,9
409,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0410,PACKAGE_DATE,1900-01-01,Assembly_Date,2023-07-04,Assembly_Tool_Identified,F,ASSEMBLY_TOOL_POSITION,10
410,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0411,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,1
411,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0412,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,2
412,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0413,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,3
413,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0414,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,4
414,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0415,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,5
415,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0416,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,6
416,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0417,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,7
417,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0418,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,8
418,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0419,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,9
419,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0420,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,A,ASSEMBLY_TOOL_POSITION,10
420,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0421,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,1
421,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0422,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,2
422,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0423,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,3
423,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0424,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,4
424,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0425,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,5
425,P,PB,BONN,OB_BARE_MODULE_CELL,OB_BARE_MODULE_CELL,PART_NUMBER,BC0-0426,PACKAGE_DATE,1900-01-01,Assembly_Date,1900-01-01,Assembly_Tool_Identified,B,ASSEMBLY_TOOL_POSITION,6
