,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
534,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0535,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
535,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0536,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
536,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0537,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
537,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0538,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
538,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0539,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
539,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0540,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
540,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0541,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
541,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0542,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
542,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0543,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
543,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0544,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
544,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0545,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
545,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0546,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
546,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0547,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
547,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0548,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
548,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0549,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
549,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0550,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
550,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0551,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
551,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0552,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
552,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0553,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
553,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0554,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
554,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0555,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
555,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0556,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
556,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0557,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
557,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0558,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
558,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0559,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
559,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0560,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
560,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0561,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
561,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0562,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
562,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0563,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
563,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0564,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
564,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0565,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
565,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0566,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
566,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0567,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
567,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0568,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
568,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0569,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
569,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0570,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
570,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0571,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
571,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0572,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
572,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0573,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
573,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0574,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
574,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0575,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
575,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0576,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
576,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0577,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
577,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0578,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
578,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0579,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
579,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0580,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
580,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0581,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
581,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0582,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
582,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0583,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
583,P,PB,BONN,OB_PG_TILE,OB_PG_TILE,PART_NUMBER,PGT0-0584,Delivery_Date,2024-03-08,Supplier_Batch_Reference,x
