,project,subproject,institution,componentType,type,property1_key,property1_value,property2_key,property2_value,property3_key,property3_value
1006,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3407,Machining_Date,2024-07-23
1007,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3408,Machining_Date,2024-07-23
1008,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3409,Machining_Date,2024-07-23
1009,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3410,Machining_Date,2024-07-23
1010,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3411,Machining_Date,2024-07-23
1011,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3412,Machining_Date,2024-07-23
1012,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3413,Machining_Date,2024-07-23
1013,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3414,Machining_Date,2024-07-23
1014,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3415,Machining_Date,2024-07-23
1015,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3416,Machining_Date,2024-07-23
1016,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3417,Machining_Date,2024-07-23
1017,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3418,Machining_Date,2024-07-23
1018,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3419,Machining_Date,2024-07-23
1019,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3420,Machining_Date,2024-07-23
1020,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3421,Machining_Date,2024-07-23
1021,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3422,Machining_Date,2024-07-23
1022,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3423,Machining_Date,2024-07-23
1023,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3424,Machining_Date,2024-07-23
1024,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3425,Machining_Date,2024-07-23
1025,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3426,Machining_Date,2024-07-23
1026,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3427,Machining_Date,2024-07-23
1027,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3428,Machining_Date,2024-07-23
1028,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3429,Machining_Date,2024-07-23
1029,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/aw,PART_NUMBER,1-3430,Machining_Date,2024-07-23
1030,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3431,Machining_Date,2024-07-24
1031,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3432,Machining_Date,2024-07-24
1032,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3433,Machining_Date,2024-07-24
1033,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3434,Machining_Date,2024-07-24
1034,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3435,Machining_Date,2024-07-24
1035,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3436,Machining_Date,2024-07-24
1036,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3437,Machining_Date,2024-07-24
1037,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3438,Machining_Date,2024-07-24
1038,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3439,Machining_Date,2024-07-24
1039,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3440,Machining_Date,2024-07-24
1040,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3441,Machining_Date,2024-07-24
1041,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3442,Machining_Date,2024-07-24
1042,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3443,Machining_Date,2024-07-24
1043,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3444,Machining_Date,2024-07-24
1044,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3445,Machining_Date,2024-07-24
1045,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3446,Machining_Date,2024-07-24
1046,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3447,Machining_Date,2024-07-24
1047,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3448,Machining_Date,2024-07-24
1048,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3449,Machining_Date,2024-07-24
1049,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3450,Machining_Date,2024-07-24
1050,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3451,Machining_Date,2024-07-24
1051,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3452,Machining_Date,2024-07-24
1052,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3453,Machining_Date,2024-07-25
1053,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3454,Machining_Date,2024-07-25
1054,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3455,Machining_Date,2024-07-25
1055,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3456,Machining_Date,2024-07-25
1056,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3457,Machining_Date,2024-07-25
1057,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3458,Machining_Date,2024-07-25
1058,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3459,Machining_Date,2024-07-25
1059,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3460,Machining_Date,2024-07-25
1060,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3461,Machining_Date,2024-07-25
1061,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3462,Machining_Date,2024-07-25
1062,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3463,Machining_Date,2024-07-25
1063,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3464,Machining_Date,2024-07-25
1064,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3465,Machining_Date,2024-07-25
1065,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3466,Machining_Date,2024-07-25
1066,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3467,Machining_Date,2024-07-25
1067,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3468,Machining_Date,2024-07-25
1068,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3469,Machining_Date,2024-07-25
1069,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3470,Machining_Date,2024-07-25
1070,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3471,Machining_Date,2024-07-25
1071,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3472,Machining_Date,2024-07-25
1072,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3473,Machining_Date,2024-07-25
1073,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3474,Machining_Date,2024-07-25
1074,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3475,Machining_Date,2024-07-25
1075,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3476,Machining_Date,2024-07-25
1076,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3477,Machining_Date,2024-07-25
1077,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3478,Machining_Date,2024-07-25
1078,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3479,Machining_Date,2024-07-25
1079,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3480,Machining_Date,2024-07-25
1080,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3481,Machining_Date,2024-07-25
1081,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3482,Machining_Date,2024-07-25
1082,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3483,Machining_Date,2024-07-25
1083,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3484,Machining_Date,2024-07-25
1084,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3485,Machining_Date,2024-07-25
1085,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3486,Machining_Date,2024-07-25
1086,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3487,Machining_Date,2024-07-25
1087,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3488,Machining_Date,2024-07-25
1088,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3489,Machining_Date,2024-07-25
1089,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3490,Machining_Date,2024-07-25
1090,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ax,PART_NUMBER,1-3491,Machining_Date,2024-07-25
1091,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3492,Machining_Date,2024-07-25
1092,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3493,Machining_Date,2024-07-25
1093,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3494,Machining_Date,2024-07-25
1094,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3495,Machining_Date,2024-07-25
1095,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3496,Machining_Date,2024-07-25
1096,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3497,Machining_Date,2024-07-25
1097,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3498,Machining_Date,2024-07-25
1098,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3499,Machining_Date,2024-07-25
1099,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3500,Machining_Date,2024-07-25
1100,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3501,Machining_Date,2024-07-25
1101,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3502,Machining_Date,2024-07-25
1102,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3503,Machining_Date,2024-07-25
1103,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3504,Machining_Date,2024-07-25
1104,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3505,Machining_Date,2024-07-25
1105,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3506,Machining_Date,2024-07-25
1106,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3507,Machining_Date,2024-07-25
1107,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3508,Machining_Date,2024-07-25
1108,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3509,Machining_Date,2024-07-26
1109,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3510,Machining_Date,2024-07-26
1110,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3511,Machining_Date,2024-07-26
1111,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3512,Machining_Date,2024-07-26
1112,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3513,Machining_Date,2024-07-26
1113,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3514,Machining_Date,2024-07-26
1114,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3515,Machining_Date,2024-07-26
1115,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3516,Machining_Date,2024-07-26
1116,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3517,Machining_Date,2024-07-26
1117,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3518,Machining_Date,2024-07-26
1118,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3519,Machining_Date,2024-07-26
1119,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3520,Machining_Date,2024-07-26
1120,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3521,Machining_Date,2024-07-26
1121,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3522,Machining_Date,2024-07-26
1122,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3523,Machining_Date,2024-07-26
1123,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3524,Machining_Date,2024-07-26
1124,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3525,Machining_Date,2024-07-26
1125,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3526,Machining_Date,2024-07-26
1126,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3527,Machining_Date,2024-07-26
1127,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3528,Machining_Date,2024-07-26
1128,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3529,Machining_Date,2024-07-26
1129,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3530,Machining_Date,2024-07-26
1130,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3531,Machining_Date,2024-07-26
1131,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3532,Machining_Date,2024-07-26
1132,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3533,Machining_Date,2024-07-26
1133,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3534,Machining_Date,2024-07-26
1134,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3535,Machining_Date,2024-07-26
1135,P,PB,BONN,OB_BASE_BLOCK,OB_BASE_BLOCK,MATERIAL_ROD_AL-G_SUPPLIER_REFERENCE,21/03/2024/ay,PART_NUMBER,1-3536,Machining_Date,2024-07-26
